CONCAT_ID,PUMA,PWGTP,AGEP
2022HU069480902,100,41,36
2022HU069480903,100,27,6
2022HU069480904,100,40,2
2022HU069480905,100,39,0
2022HU069485801,304,56,48
2022HU069485802,304,41,53
2022HU069506101,200,10,89
2022HU069506102,200,14,65
2022HU069506201,200,128,76
2022HU069506202,200,97,74
2022HU069573701,100,282,40
2022HU069688301,302,476,78
2022HU069688302,302,309,59
2022HU069688303,302,233,51
2022HU069716201,200,54,28
2022HU069716202,200,71,2
2022HU069716203,200,51,23
2022HU069716204,200,42,57
2022HU069716205,200,54,55
2022HU069716206,200,67,41
2022HU069716207,200,56,35
2022HU069716208,200,36,11
2022HU069716209,200,38,6
2022HU069716210,200,70,3
2022HU069716601,307,48,72
2022HU069718001,302,76,75
2022HU069754301,306,158,70
2022HU069754302,306,162,71
2022HU069754303,306,168,48
2022HU069754304,306,203,0
2022HU069754305,306,166,47
2022HU069777801,305,121,62
2022HU069864701,308,80,43
2022HU069864702,308,88,43
2022HU069864703,308,78,11
2022HU069864704,308,66,10
2022HU069864705,308,77,7
2022HU069864706,308,86,42
2022HU069907101,304,89,55
2022HU069924101,306,68,29
2022HU069924102,306,52,33
2022HU069925501,304,132,76
2022HU069925502,304,31,77
2022HU069925503,304,107,48
2022HU069925504,304,66,12
2022HU069925505,304,67,10
2022HU069925506,304,142,52
2022HU069931901,308,51,65
2022HU069931902,308,45,65
2022HU069943901,307,71,55
2022HU069943902,307,70,58
2022HU069943903,307,96,26
2022HU069980001,301,240,51
2022HU069980002,301,312,67
2022HU069980003,301,352,20
2022HU069980801,304,50,67
2022HU070019601,305,87,75
2022HU070048301,200,135,60
2022HU070048302,200,191,68
2022HU070048303,200,210,32
2022HU070053701,200,12,65
2022HU070054801,100,199,65
2022HU070054802,100,216,60
2022HU070054803,100,222,42
2022HU070054804,100,235,3
2022HU070054805,100,177,41
2022HU070111101,308,114,82
2022HU070111102,308,124,77
2022HU070147301,303,87,97
2022HU070147302,303,95,90
2022HU070196401,100,110,39
2022HU070196402,100,159,16
2022HU070196403,100,161,15
2022HU070196404,100,138,13
2022HU070287201,100,79,69
2022HU070287202,100,93,71
2022HU070293701,308,65,62
2022HU070293702,308,107,23
2022HU070299601,100,84,90
2022HU070299602,100,89,84
2022HU070308501,305,75,97
2022HU070308502,305,74,66
2022HU070315501,303,48,71
2022HU070319801,100,139,71
2022HU070319802,100,184,72
2022HU070330201,200,29,54
2022HU070349801,307,63,38
2022HU070349802,307,57,42
2022HU070349803,307,50,11
2022HU070349804,307,49,9
2022HU070364501,100,181,47
2022HU070364502,100,151,51
2022HU070364503,100,202,16
2022HU070364504,100,184,14
2022HU070420401,100,78,29
2022HU070420402,100,84,29
2022HU070436201,100,68,24
2022HU070450501,200,48,49
2022HU070450502,200,30,80
2022HU070450503,200,30,76
2022HU070465801,100,223,56
2022HU070483101,307,69,70
2022HU070499601,100,10,87
2022HU070532601,304,205,53
2022HU070545301,307,45,58
2022HU070545302,307,48,58
2022HU070545303,307,52,17
2022HU070545304,307,60,13
2022HU070545305,307,60,12
2022HU070545306,307,54,84
2022HU070550101,305,41,74
2022HU070550102,305,34,65
2022HU070603901,303,33,33
2022HU070603902,303,36,33
2022HU070603903,303,52,4
2022HU070650601,301,10,72
2022HU070650602,301,12,63
2022HU070710101,100,57,60
2022HU070715001,100,86,70
2022HU070715002,100,86,74
2022HU070806701,307,71,37
2022HU070806702,307,70,37
2022HU070806703,307,65,1
2022HU070806704,307,80,1
2022HU070864101,301,75,29
2022HU070864102,301,49,29
2022HU070874401,305,40,72
2022HU070874402,305,51,45
2022HU070889801,308,111,38
2022HU070889802,308,77,31
2022HU070889803,308,63,3
2022HU070889804,308,64,1
2022HU070898501,200,63,67
2022HU071006001,303,93,45
2022HU071006002,303,85,42
2022HU071006201,308,18,55
2022HU071006202,308,12,76
2022HU071023701,303,76,50
2022HU071023702,303,79,47
2022HU071023703,303,71,16
2022HU071023704,303,72,15
2022HU071023705,303,105,12
2022HU071061801,301,19,74
2022HU071189801,100,119,86
2022HU071189802,100,160,87
2022HU071189803,100,130,33
2022HU071213201,100,29,70
2022HU071213202,100,21,68
2022HU071222601,308,86,66
2022HU071222602,308,93,79
2022HU071239201,305,353,30
2022HU071239202,305,461,27
2022HU071239203,305,213,8
2022HU071239204,305,262,6
2022HU071247901,302,46,61
2022HU071247902,302,51,65
2022HU071287801,200,67,76
2022HU071287802,200,81,74
2022HU071293801,200,24,59
2022HU071320901,100,48,60
2022HU071320902,100,93,40
2022HU071320903,100,135,9
2022HU071320904,100,65,35
2022HU071343101,100,36,47
2022HU071343102,100,56,51
2022HU071343103,100,35,13
2022HU071343104,100,35,11
2022HU071343105,100,35,8
2022HU071391201,308,70,32
2022HU071391202,308,41,24
2022HU071429501,307,315,36
2022HU071429502,307,421,36
2022HU071491201,303,61,83
2022HU071491202,303,71,58
2022HU071509301,307,63,44
2022HU071509302,307,57,43
2022HU071509303,307,53,9
2022HU071509304,307,50,7
2022HU071561601,200,25,74
2022HU071561602,200,21,72
2022HU071579101,304,114,45
2022HU071627101,200,273,82
2022HU071627102,200,280,81
2022HU071646801,100,78,34
2022HU071646802,100,116,37
2022HU071646803,100,84,17
2022HU071646804,100,108,13
2022HU071646805,100,92,0
2022HU071671101,307,60,68
2022HU071671102,307,54,66
2022HU071671103,307,57,30
2022HU071671104,307,57,30
2022HU071679901,100,54,52
2022HU071679902,100,120,54
2022HU071679903,100,85,24
2022HU071684201,301,84,24
2022HU071684202,301,34,23
2022HU071684203,301,78,1
2022HU071686201,307,67,60
2022HU071686202,307,72,62
2022HU071704201,303,189,40
2022HU071704202,303,145,40
2022HU071704203,303,173,3
2022HU071735201,301,73,80
2022HU071735202,301,66,36
2022HU071769901,301,72,25
2022HU071769902,301,107,28
2022HU071792701,303,79,80
2022HU071792702,303,92,60
2022HU071866401,304,51,57
2022HU071866402,304,81,23
2022HU071885401,100,82,64
2022HU071890701,301,238,51
2022HU071890702,301,154,16
2022HU071890703,301,253,14
2022HU071890704,301,253,7
2022HU071890705,301,162,22
2022HU071927401,200,74,73
2022HU071943801,303,54,50
2022HU071943802,303,50,53
2022HU072046701,305,98,53
2022HU072046702,305,68,39
2022HU072126001,304,105,44
2022HU072126002,304,100,31
2022HU072126003,304,104,26
2022HU072166601,303,67,71
2022HU072166602,303,80,65
2022HU072166603,303,105,38
2022HU072215701,303,38,30
2022HU072215702,303,42,33
2022HU072215703,303,60,3
2022HU072233001,100,111,58
2022HU072233002,100,171,60
2022HU072336501,301,8,42
2022HU072336502,301,14,39
2022HU072336503,301,5,18
2022HU072336504,301,20,16
2022HU072336505,301,31,18
2022HU072343201,301,21,47
2022HU072343202,301,19,58
2022HU072343203,301,28,5
2022HU072416301,200,98,45
2022HU072416302,200,297,44
2022HU072417701,308,37,72
2022HU072417702,308,30,19
2022HU072417703,308,53,12
2022HU072417704,308,54,44
2022HU072503901,307,125,21
2022HU072503902,307,139,23
2022HU072513901,307,220,67
2022HU072513902,307,273,36
2022HU072513903,307,271,13
2022HU072539001,303,48,60
2022HU072539002,303,50,20
2022HU072564501,304,45,39
2022HU072564502,304,50,43
2022HU072564503,304,55,4
2022HU072568301,100,177,40
2022HU072568302,100,432,33
2022HU072568303,100,67,17
2022HU072568304,100,90,12
2022HU072568305,100,116,3
2022HU072568306,100,138,53
2022HU072568307,100,83,52
2022HU072568308,100,110,18
2022HU072604801,308,363,55
2022HU072604802,308,297,53
2022HU072622201,305,105,33
2022HU072665201,306,49,65
2022HU072665202,306,50,67
2022HU072665203,306,50,37
2022HU072665204,306,56,10
2022HU072701101,200,13,38
2022HU072701102,200,11,5
2022HU072761401,200,387,42
2022HU072761402,200,439,45
2022HU072761403,200,545,23
2022HU072761404,200,271,21
2022HU072761405,200,246,15
2022HU072761406,200,267,14
2022HU072777001,301,49,60
2022HU072777002,301,38,57
2022HU072849601,303,117,55
2022HU072849602,303,123,50
2022HU072849603,303,140,20
2022HU072849604,303,83,19
2022HU072849605,303,164,12
2022HU072866401,301,57,55
2022HU072866402,301,65,56
2022HU072866403,301,97,20
2022HU072879801,100,41,83
2022HU072904501,100,36,67
2022HU072904502,100,42,48
2022HU072904503,100,26,57
2022HU072907601,301,36,57
2022HU072907602,301,34,21
2022HU072907603,301,77,18
2022HU072907604,301,12,18
2022HU072947701,306,86,51
2022HU072947702,306,76,47
2022HU072950301,301,26,58
2022HU072979801,307,59,62
2022HU072979802,307,62,63
2022HU072979803,307,54,31
2022HU073034001,100,43,58
2022HU073034002,100,56,61
2022HU073039001,100,36,51
2022HU073039002,100,80,11
2022HU073048801,302,32,52
2022HU073048802,302,24,53
2022HU073048803,302,24,29
2022HU073048804,302,27,8
2022HU073048805,302,48,4
2022HU073048806,302,28,27
2022HU073050201,307,75,33
2022HU073050202,307,103,38
2022HU073092501,303,229,60
2022HU073092502,303,266,25
2022HU073092503,303,364,84
2022HU073113201,100,96,31
2022HU073113202,100,77,38
2022HU073113203,100,61,35
2022HU073113204,100,51,33
2022HU073113205,100,69,57
2022HU073113206,100,72,55
2022HU073113207,100,70,11
2022HU073113208,100,93,7
2022HU073129301,100,115,26
2022HU073129302,100,101,26
2022HU073164801,305,173,39
2022HU073164802,305,114,39
2022HU073164803,305,50,19
2022HU073164804,305,171,9
2022HU073168401,303,37,58
2022HU073168402,303,37,67
2022HU073168403,303,88,19
2022HU073236901,302,58,40
2022HU073236902,302,61,9
2022HU073236903,302,77,7
2022HU073301301,301,170,27
2022HU073301302,301,107,23
2022HU073306301,306,49,64
2022HU073306302,306,42,60
2022HU073306303,306,56,43
2022HU073306304,306,73,33
2022HU073333301,100,58,52
2022HU073333302,100,110,43
2022HU073333303,100,67,14
2022HU073333304,100,66,11
2022HU073345701,100,65,72
2022HU073345702,100,88,64
2022HU073345703,100,72,43
2022HU073345704,100,58,38
2022HU073345705,100,69,13
2022HU073356401,100,276,39
2022HU073356402,100,316,42
2022HU073356403,100,378,17
2022HU073356404,100,213,7
2022HU073356405,100,327,2
2022HU073365701,304,39,76
2022HU073380101,308,95,41
2022HU073380102,308,105,41
2022HU073380103,308,72,18
2022HU073534901,100,73,60
2022HU073584201,305,49,25
2022HU073584202,305,68,23
2022HU073584203,305,81,21
2022HU073584204,305,43,54
2022HU073584205,305,67,53
2022HU073637301,303,43,68
2022HU073637302,303,48,64
2022HU073637303,303,58,28
2022HU073637304,303,60,26
2022HU073637305,303,42,30
2022HU073665701,301,13,69
2022HU073665702,301,15,70
2022HU073665703,301,18,40
2022HU073665704,301,22,41
2022HU073689301,306,155,80
2022HU073689302,306,126,60
2022HU073689303,306,126,57
2022HU073720901,200,117,42
2022HU073720902,200,119,37
2022HU073720903,200,110,67
2022HU073720904,200,145,36
2022HU073766501,303,52,59
2022HU073781101,307,38,80
2022HU073781102,307,81,77
2022HU073781103,307,144,32
2022HU073781104,307,161,3
2022HU073818101,200,54,68
2022HU073873701,200,62,35
2022HU073873702,200,35,35
2022HU073873703,200,55,14
2022HU073873704,200,99,10
2022HU073873705,200,99,8
2022HU073894801,307,71,97
2022HU073894802,307,44,66
2022HU073894803,307,52,60
2022HU073894804,307,70,26
2022HU073894805,307,55,20
2022HU073897701,304,180,83
2022HU073897702,304,165,84
2022HU073897703,304,175,59
2022HU073907401,306,47,62
2022HU073916301,303,74,75
2022HU073916302,303,39,78
2022HU073959101,306,80,57
2022HU073959102,306,66,58
2022HU073959103,306,97,20
2022HU073959104,306,63,17
2022HU073992601,302,189,57
2022HU073992602,302,206,56
2022HU073992603,302,256,30
2022HU074011301,304,64,78
2022HU074048801,307,45,65
2022HU074048802,307,54,63
2022HU074048803,307,72,25
2022HU074051001,200,366,49
2022HU074051002,200,160,52
2022HU074051003,200,248,18
2022HU074051004,200,121,12
2022HU074063401,303,103,77
2022HU074068501,100,105,58
2022HU074072701,302,92,74
2022HU074086701,100,63,71
2022HU074086702,100,47,71
2022HU074214801,100,193,51
2022HU074221501,306,133,30
2022HU074221502,306,76,27
2022HU074227701,308,86,56
2022HU074231101,100,23,56
2022HU074231102,100,17,44
2022HU074317101,306,57,73
2022HU074366001,200,213,46
2022HU074366002,200,196,41
2022HU074397801,200,155,50
2022HU074397802,200,332,73
2022HU074405801,306,88,36
2022HU074405802,306,79,36
2022HU074405803,306,65,9
2022HU074405804,306,65,7
2022HU074479101,200,81,62
2022HU074524301,304,358,49
2022HU074549101,301,78,57
2022HU074549102,301,72,61
2022HU074549103,301,53,19
2022HU074564401,307,41,55
2022HU074564402,307,51,58
2022HU074620501,100,46,65
2022HU074620502,100,39,65
2022HU074623701,307,32,77
2022HU074623702,307,37,70
2022HU074628701,306,123,60
2022HU074628702,306,109,60
2022HU074678001,302,50,30
2022HU074678002,302,37,27
2022HU074790101,302,19,66
2022HU074790102,302,16,62
2022HU074790103,302,19,17
2022HU074806201,304,136,90
2022HU074820001,302,64,39
2022HU074820002,302,64,40
2022HU074820003,302,115,4
2022HU074820004,302,113,2
2022HU074820005,302,65,1
2022HU074864401,306,107,70
2022HU074864402,306,114,60
2022HU074879401,308,82,46
2022HU074879402,308,140,43
2022HU074879403,308,91,17
2022HU074892001,100,12,30
2022HU074892002,100,13,67
2022HU074912701,200,103,68
2022HU074912702,200,80,34
2022HU074927601,302,62,65
2022HU074927602,302,79,68
2022HU074927603,302,131,90
2022HU074965701,301,64,42
2022HU074965702,301,120,45
2022HU074965703,301,68,20
2022HU074965704,301,58,18
2022HU074965705,301,46,16
2022HU075107301,307,112,28
2022HU075107302,307,90,24
2022HU075107303,307,154,33
2022HU075130801,100,208,47
2022HU075135601,200,56,20
2022HU075135602,200,72,21
2022HU075149601,304,142,38
2022HU075149602,304,159,42
2022HU075149603,304,192,3
2022HU075150901,302,150,58
2022HU075150902,302,120,60
2022HU075158301,200,13,38
2022HU075158302,200,24,33
2022HU075158303,200,11,6
2022HU075158304,200,28,3
2022HU075158305,200,14,79
2022HU075158306,200,15,74
2022HU075230401,301,81,25
2022HU075230402,301,81,22
2022HU075264601,306,111,29
2022HU075272901,302,179,56
2022HU075292401,200,42,76
2022HU075292402,200,50,52
2022HU075309501,200,65,75
2022HU075335101,100,103,69
2022HU075347901,306,74,78
2022HU075347902,306,69,80
2022HU075357101,304,50,52
2022HU075358901,200,61,43
2022HU075358902,200,82,43
2022HU075393301,200,289,37
2022HU075393302,200,176,35
2022HU075393303,200,198,12
2022HU075393304,200,200,10
2022HU075393305,200,308,7
2022HU075393306,200,200,5
2022HU075431701,302,105,41
2022HU075431702,302,71,34
2022HU075510301,100,33,69
2022HU075510302,100,27,64
2022HU075527501,100,302,62
2022HU075527502,100,203,73
2022HU075527503,100,224,60
2022HU075527504,100,160,30
2022HU075527505,100,218,30
2022HU075558601,302,38,67
2022HU075558602,302,41,65
2022HU075562101,100,14,83
2022HU075599101,301,76,63
2022HU075601201,301,33,72
2022HU075601202,301,34,55
2022HU075601203,301,72,49
2022HU075601204,301,52,26
2022HU075601205,301,37,21
2022HU075601206,301,57,14
2022HU075601207,301,59,13
2022HU075636101,100,120,36
2022HU075636102,100,79,15
2022HU075636103,100,55,14
2022HU075648801,200,454,89
2022HU075648802,200,215,66
2022HU075648803,200,233,63
2022HU075648804,200,186,63
2022HU075648805,200,297,50
2022HU075648806,200,289,39
2022HU075648807,200,276,37
2022HU075648808,200,193,25
2022HU075648809,200,215,21
2022HU075648810,200,191,16
2022HU075648811,200,358,42
2022HU075652701,308,31,76
2022HU075652702,308,28,44
2022HU075682801,303,44,53
2022HU075682802,303,42,52
2022HU075682803,303,28,18
2022HU075682804,303,58,16
2022HU075704001,304,91,79
2022HU075721201,200,34,64
2022HU075731001,302,20,40
2022HU075731002,302,31,54
2022HU075731003,302,20,19
2022HU075731004,302,16,14
2022HU075731005,302,20,50
2022HU075731006,302,16,20
2022HU075759601,100,76,27
2022HU075818101,308,48,57
2022HU075818102,308,44,60
2022HU075830001,200,126,62
2022HU075865001,304,59,84
2022HU075865301,200,132,62
2022HU075865302,200,85,67
2022HU075865303,200,189,32
2022HU075865304,200,139,23
2022HU075909401,200,76,51
2022HU075909402,200,63,54
2022HU075909403,200,129,22
2022HU075909404,200,96,13
2022HU075936601,302,25,60
2022HU075936602,302,29,66
2022HU075936603,302,30,65
2022HU075977201,301,21,65
2022HU075977202,301,15,71
2022HU075980501,200,224,75
2022HU075980502,200,270,74
2022HU075982801,305,78,26
2022HU075982802,305,78,30
2022HU075982803,305,65,2
2022HU075983501,200,84,71
2022HU075983502,200,104,68
2022HU075984301,306,54,45
2022HU075984302,306,56,14
2022HU076044001,100,139,31
2022HU076044002,100,114,28
2022HU076044003,100,144,5
2022HU076044004,100,136,0
2022HU076044005,100,155,22
2022HU076125601,200,86,41
2022HU076125602,200,69,52
2022HU076125603,200,137,6
2022HU076125604,200,77,5
2022HU076130901,303,85,69
2022HU076140601,302,73,65
2022HU076202601,306,67,42
2022HU076202602,306,58,45
2022HU076202603,306,56,7
2022HU076202604,306,56,5
2022HU076204701,301,15,54
2022HU076233001,301,13,72
2022HU076233002,301,7,52
2022HU076233003,301,12,29
2022HU076233004,301,17,16
2022HU076233005,301,13,13
2022HU076233006,301,28,49
2022HU076285401,308,65,38
2022HU076303501,302,26,52
2022HU076303502,302,28,42
2022HU076303503,302,31,16
2022HU076303504,302,38,11
2022HU076310001,304,113,54
2022HU076329601,303,79,71
2022HU076329602,303,79,79
2022HU076329603,303,85,56
2022HU076329604,303,104,32
2022HU076331201,100,33,32
2022HU076331202,100,47,34
2022HU076331203,100,50,5
2022HU076331204,100,60,3
2022HU076332001,302,65,59
2022HU076332002,302,65,60
2022HU076340001,301,34,56
2022HU076340002,301,29,58
2022HU076344501,302,33,66
2022HU076359401,200,64,64
2022HU076359402,200,83,70
2022HU076393701,200,94,65
2022HU076393702,200,95,62
2022HU076393703,200,139,30
2022HU076418401,306,78,33
2022HU076418402,306,76,26
2022HU076488701,302,70,65
2022HU076494301,100,69,65
2022HU076495101,200,53,62
2022HU076495102,200,45,63
2022HU076504301,100,26,56
2022HU076504302,100,22,59
2022HU076539701,308,69,60
2022HU076539702,308,62,63
2022HU076572201,302,291,50
2022HU076591001,303,195,82
2022HU076611801,303,75,62
2022HU076611802,303,70,58
2022HU076611803,303,76,22
2022HU076618401,200,216,75
2022HU076623801,304,51,89
2022HU076623802,304,44,91
2022HU076623803,304,54,86
2022HU076633101,304,84,58
2022HU076633102,304,101,49
2022HU076648001,303,78,72
2022HU076648002,303,79,67
2022HU076648003,303,84,32
2022HU076648004,303,113,2
2022HU076671001,304,99,56
2022HU076684701,302,88,46
2022HU076684702,302,83,48
2022HU076684703,302,158,10
2022HU076716401,100,262,59
2022HU076716402,100,193,59
2022HU076720301,308,18,58
2022HU076720302,308,30,61
2022HU076720303,308,28,58
2022HU076728401,100,23,77
2022HU076728402,100,32,42
2022HU076728403,100,22,40
2022HU076751701,308,129,62
2022HU076751702,308,157,39
2022HU076770001,307,72,97
2022HU076770002,307,55,63
2022HU076770003,307,54,61
2022HU076770004,307,62,97
2022HU076770005,307,64,91
2022HU076770006,307,56,59
2022HU076779201,200,17,68
2022HU076860001,200,139,55
2022HU076986401,304,33,73
2022HU076986402,304,39,74
2022HU077025201,303,50,68
2022HU077025202,303,47,74
2022HU077025203,303,63,43
2022HU077037601,304,111,57
2022HU077037602,304,129,29
2022HU077053901,302,46,70
2022HU077053902,302,50,67
2022HU077053903,302,47,40
2022HU077070201,200,121,72
2022HU077127201,307,96,76
2022HU077143801,302,94,86
2022HU077143802,302,80,41
2022HU077175601,100,17,54
2022HU077175602,100,21,51
2022HU077175603,100,10,75
2022HU077193301,305,58,61
2022HU077193302,305,87,60
2022HU077194901,200,72,73
2022HU077194902,200,60,54
2022HU077262101,306,75,36
2022HU077262102,306,116,39
2022HU077277901,100,57,52
2022HU077277902,100,55,26
2022HU077277903,100,67,18
2022HU077277904,100,66,15
2022HU077277905,100,65,10
2022HU077311801,303,39,71
2022HU077311802,303,35,64
2022HU077311803,303,64,41
2022HU077311804,303,49,33
2022HU077317101,301,44,46
2022HU077317102,301,56,40
2022HU077317103,301,65,14
2022HU077317301,304,105,37
2022HU077339401,200,132,81
2022HU077346201,200,233,61
2022HU077386401,200,159,54
2022HU077386402,200,136,53
2022HU077422001,100,147,48
2022HU077422002,100,120,43
2022HU077422003,100,174,10
2022HU077432401,301,25,63
2022HU077441501,100,38,53
2022HU077441502,100,83,62
2022HU077441503,100,25,88
2022HU077441504,100,74,9
2022HU077441505,100,72,7
2022HU077450801,306,163,64
2022HU077450802,306,197,60
2022HU077450803,306,180,97
2022HU077454701,200,45,52
2022HU077454702,200,75,73
2022HU077460401,306,264,42
2022HU077460402,306,225,40
2022HU077460403,306,220,14
2022HU077460404,306,207,9
2022HU077479201,304,667,39
2022HU077479202,304,821,34
2022HU077479203,304,823,1
2022HU077527501,306,70,73
2022HU077527502,306,69,72
2022HU077527503,306,94,33
2022HU077527504,306,91,33
2022HU077590101,200,27,68
2022HU077590102,200,22,63
2022HU077590103,200,31,43
2022HU077590104,200,19,33
2022HU077590105,200,39,30
2022HU077595301,303,52,37
2022HU077595302,303,41,34
2022HU077606301,303,57,77
2022HU077606302,303,50,82
2022HU077631101,305,93,81
2022HU077644301,100,74,72
2022HU077644302,100,82,37
2022HU077644303,100,188,4
2022HU077644304,100,122,35
2022HU077644305,100,100,64
2022HU077691901,306,150,47
2022HU077691902,306,159,23
2022HU077691903,306,162,4
2022HU077691904,306,168,3
2022HU077707301,302,66,52
2022HU077707302,302,70,39
2022HU077707303,302,72,10
2022HU077707304,302,92,8
2022HU077707305,302,131,2
2022HU077707306,302,78,37
2022HU077717401,302,95,66
2022HU077822301,306,305,55
2022HU077822302,306,365,57
2022HU077822303,306,410,22
2022HU077859401,305,163,80
2022HU077859402,305,82,57
2022HU077859403,305,83,4
2022HU077859404,305,77,8
2022HU077867501,308,52,76
2022HU077867502,308,34,74
2022HU077883501,100,48,49
2022HU077883502,100,76,41
2022HU077923101,306,182,27
2022HU077923102,306,277,28
2022HU077923103,306,220,7
2022HU077934101,100,77,56
2022HU077934102,100,49,52
2022HU077934103,100,81,20
2022HU077938101,304,547,35
2022HU078018401,304,41,76
2022HU078018402,304,48,76
2022HU078043801,307,138,61
2022HU078043802,307,124,60
2022HU078050201,307,64,61
2022HU078050202,307,68,58
2022HU078050203,307,80,84
2022HU078050204,307,65,64
2022HU078050205,307,72,22
2022HU078050206,307,78,97
2022HU078086601,200,146,39
2022HU078086602,200,113,38
2022HU078086603,200,199,7
2022HU078124301,308,239,56
2022HU078124302,308,219,56
2022HU078124303,308,227,37
2022HU078124304,308,176,27
2022HU078124305,308,202,5
2022HU078124306,308,164,31
2022HU078197301,100,37,34
2022HU078197302,100,95,36
2022HU078197303,100,63,14
2022HU078197304,100,130,12
2022HU078197305,100,129,8
2022HU078197306,100,130,7
2022HU078203401,307,39,31
2022HU078203402,307,40,58
2022HU078203403,307,54,54
2022HU078264801,307,67,63
2022HU078264802,307,58,74
2022HU078316701,301,81,78
2022HU078468201,100,109,50
2022HU078468202,100,182,64
2022HU078477501,303,69,33
2022HU078477502,303,75,33
2022HU078477503,303,113,0
2022HU078510601,200,142,21
2022HU078510602,200,319,24
2022HU078510603,200,444,21
2022HU078510604,200,178,21
2022HU078510605,200,317,21
2022HU078570201,304,122,78
2022HU078570202,304,123,74
2022HU078689101,305,53,81
2022HU078762001,308,108,54
2022HU078762002,308,130,54
2022HU078762003,308,78,25
2022HU078762004,308,105,23
2022HU078763201,306,104,34
2022HU078763202,306,81,35
2022HU078855201,308,14,63
2022HU078855202,308,12,32
2022HU078855203,308,17,23
2022HU078859401,303,35,73
2022HU078859402,303,47,97
2022HU078932601,305,73,85
2022HU078987901,303,55,79
2022HU078987902,303,44,57
2022HU078987903,303,44,55
2022HU078987904,303,44,54
2022HU078987905,303,44,52
2022HU078987906,303,44,28
2022HU078987907,303,53,26
2022HU078987908,303,48,59
2022HU079011401,304,78,97
2022HU079017001,302,26,53
2022HU079017002,302,27,11
2022HU079017003,302,35,40
2022HU079017004,302,27,50
2022HU079017005,302,46,6
2022HU079033001,303,271,45
2022HU079033002,303,283,20
2022HU079033003,303,253,18
2022HU079033004,303,290,4
2022HU079043001,302,108,46
2022HU079043002,302,87,48
2022HU079043003,302,73,13
2022HU079043004,302,73,10
2022HU079069701,308,31,65
2022HU079184901,200,30,43
2022HU079184902,200,28,43
2022HU079184903,200,40,18
2022HU079197901,301,61,48
2022HU079207201,304,74,71
2022HU079207202,304,38,72
2022HU079221301,304,72,51
2022HU079243801,302,54,31
2022HU079243802,302,43,30
2022HU079266001,200,107,64
2022HU079314601,100,232,75
2022HU079314602,100,85,73
2022HU079314603,100,122,51
2022HU079314604,100,66,21
2022HU079320801,307,47,52
2022HU079320802,307,39,48
2022HU079320803,307,40,19
2022HU079320804,307,41,18
2022HU079320805,307,44,15
2022HU079343901,200,95,59
2022HU079343902,200,126,19
2022HU079343903,200,105,93
2022HU079346001,307,103,39
2022HU079346002,307,103,40
2022HU079346003,307,85,12
2022HU079346004,307,87,11
2022HU079346005,307,109,6
2022HU079430801,308,61,54
2022HU079468801,306,54,38
2022HU079468802,306,65,43
2022HU079468803,306,57,20
2022HU079468804,306,39,18
2022HU079468805,306,47,15
2022HU079468806,306,48,13
2022HU079650301,304,148,64
2022HU079674601,306,65,35
2022HU079674602,306,142,9
2022HU079674603,306,151,7
2022HU079693201,304,94,59
2022HU079693202,304,94,59
2022HU079693203,304,112,25
2022HU079693204,304,146,19
2022HU079736601,303,45,57
2022HU079782301,100,46,97
2022HU079782302,100,43,90
2022HU079782303,100,55,51
2022HU079788901,304,85,39
2022HU079788902,304,93,44
2022HU079788903,304,89,10
2022HU079813401,301,42,49
2022HU079813402,301,42,46
2022HU079813403,301,88,21
2022HU079813404,301,58,18
2022HU079813405,301,71,14
2022HU079826401,305,53,70
2022HU079826402,305,67,49
2022HU079826403,305,56,16
2022HU079826404,305,75,14
2022HU079826405,305,71,11
2022HU079826406,305,73,46
2022HU079862801,306,80,69
2022HU079862802,306,69,62
2022HU079862803,306,70,29
2022HU079862804,306,100,3
2022HU079862805,306,90,0
2022HU079862806,306,63,28
2022HU079910201,304,43,82
2022HU079946101,303,103,91
2022HU079946102,303,107,68
2022HU079972201,306,173,44
2022HU079972202,306,126,55
2022HU079972203,306,104,45
2022HU079972204,306,96,26
2022HU079979101,308,108,56
2022HU079979102,308,96,61
2022HU079979103,308,105,24
2022HU079983601,302,73,57
2022HU079991801,301,78,75
2022HU079991802,301,106,78
2022HU079994401,100,37,72
2022HU080017601,304,174,46
2022HU080032101,200,53,48
2022HU080032102,200,23,50
2022HU080032103,200,32,29
2022HU080032104,200,20,17
2022HU080043201,100,309,65
2022HU080043202,100,181,41
2022HU080043203,100,181,39
2022HU080043204,100,277,7
2022HU080043205,100,350,5
2022HU080043206,100,176,65
2022HU080073401,306,86,32
2022HU080077101,307,50,49
2022HU080077102,307,64,48
2022HU080107301,307,102,49
2022HU080107302,307,72,47
2022HU080157701,302,25,61
2022HU080168201,301,92,64
2022HU080172001,200,57,64
2022HU080172002,200,105,31
2022HU080246401,308,98,43
2022HU080246402,308,77,46
2022HU080246403,308,77,12
2022HU080246404,308,77,10
2022HU080246405,308,65,7
2022HU080246406,308,54,65
2022HU080248201,100,130,25
2022HU080248202,100,66,25
2022HU080248203,100,89,23
2022HU080248204,100,60,51
2022HU080309401,308,72,29
2022HU080309402,308,56,28
2022HU080309403,308,76,1
2022HU080309404,308,72,7
2022HU080309405,308,68,50
2022HU080329401,306,273,51
2022HU080329402,306,271,55
2022HU080329403,306,211,29
2022HU080329404,306,210,28
2022HU080353201,305,65,91
2022HU080353202,305,68,63
2022HU080368601,306,35,69
2022HU080368602,306,18,65
